,SKN diesel,SKN solar pv,SKN wind,SKN geothermal,ATG diesel,ATG wind,ATG solar pv,MSR diesel,MSR geothermal,MSR solar pv,GLP diesel,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA geothermal,MTQ diesel,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA diesel,LCA wind,LCA solar pv,LCA geothermal,BRB diesel,BRB solar pv,BRB wind,SVG diesel,SVG solar pv,SVG wind,SVG hydro,GRD diesel,GRD solar pv,GRD wind,GRD geothermal
6741,-0.0,-0.0,13.302104855002426,11.64938855802983,-0.0,27.55,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,110.1449351991047,-0.0,3.7,6.6,8.9,-0.0,123.0,-0.0,41.4,50.0,-0.0,49.18963219423754,-0.0,12.738730040221943,-0.0,-0.0,47.625,-0.0,-0.0,16.700883115744798,8.0,-0.0,-0.0,12.770653257289352,11.295300206849191
6742,-0.0,-0.0,12.50197824718273,11.64938855802983,27.68232148090782,25.95,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,104.82606508888635,-0.0,3.7,6.6,8.4,-0.0,120.19999999999999,-0.0,41.4,50.0,-0.0,48.8985692818456,-0.0,12.738730040221943,53.04544642857141,-0.0,50.25,-0.0,-0.0,16.54552606350531,8.0,-0.0,-0.0,11.663599724149718,11.295300206849191
6743,-0.0,-0.0,12.076910986778516,11.64938855802983,-0.0,25.25,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,103.27472797340602,-0.0,3.7,6.6,7.700000000000001,-0.0,117.0,-0.0,-0.0,50.0,-0.0,48.38920918515971,-0.0,12.738730040221943,-0.0,-0.0,50.85,-0.0,-0.0,16.519633221465394,8.0,-0.0,-0.0,11.228685836130575,11.295300206849191
6744,-0.0,-0.0,11.976895160801055,11.64938855802983,-0.0,25.5,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,103.71796714925755,-0.0,3.7,6.6,6.4,-0.0,112.79999999999998,-0.0,41.4,50.0,-0.0,46.861128895102034,-0.0,12.738730040221943,53.04544642857141,-0.0,48.825,-0.0,-0.0,16.441954695345654,8.0,-0.0,-0.0,11.782212602700392,11.295300206849191
6745,-0.0,-0.0,11.976895160801055,11.64938855802983,-0.0,25.7,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,102.60986920962873,-0.0,3.7,6.6,5.9,-0.0,104.60000000000001,-0.0,41.4,50.0,-0.0,43.58667113069273,-0.0,12.738730040221943,53.04544642857141,-0.0,45.6,-0.0,-0.0,15.872312170467534,8.0,-0.0,-0.0,13.79863153806187,11.295300206849191
6746,-0.0,-0.0,12.151922856261614,11.64938855802983,27.68232148090782,25.650000000000002,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,100.8369125062226,-0.0,3.7,6.6,5.800000000000001,-0.0,95.19999999999999,-0.0,41.4,50.0,-0.0,39.0024302605197,-0.0,12.738730040221943,53.04544642857141,-0.0,42.824999999999996,-0.0,-0.0,14.707134278671385,8.0,-0.0,-0.0,16.763953501828748,11.295300206849191
6747,-0.0,-0.0,12.426966377699634,11.64938855802983,20.869902198414007,25.650000000000002,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,100.61529291829684,-0.0,3.7,6.6,5.6,-0.0,87.8,-0.0,41.4,50.0,-0.0,35.000315215130556,-0.0,12.738730040221943,53.04544642857141,-0.0,41.85,-0.0,-0.0,13.20534944035635,8.0,-0.0,-0.0,19.689737839412068,11.295300206849191
6748,-0.0,-0.0,12.752017812126386,11.64938855802983,27.68232148090782,25.7,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,100.61529291829684,-0.0,3.7,6.6,5.6,-0.0,84.2,-0.0,41.4,50.0,-0.0,32.81734337219102,-0.0,12.738730040221943,-0.0,-0.0,40.95,-0.0,-0.0,11.988385864480374,8.0,-0.0,-0.0,21.903844905691336,11.295300206849191
6749,-0.0,-0.0,12.877037594598212,11.64938855802983,27.68232148090782,25.4,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,97.73423827526192,-0.0,3.7,6.6,6.700000000000001,-0.0,80.4,-0.0,41.4,50.0,-0.0,31.36202881023133,-0.0,12.738730040221943,53.04544642857141,-0.0,38.925000000000004,-0.0,-0.0,10.97856502492371,8.0,-0.0,-0.0,23.20858656974876,11.295300206849191
6750,-0.0,0.6972119531043544,12.877037594598212,11.64938855802983,-0.0,24.9,2.3668367979268785,-0.0,1.5132743992462856,0.03244230330547046,-0.0,15.0,50.0,93.74508569259815,6.8867165261555,3.7,6.6,7.800000000000001,-0.0,75.6,8.166666666666666,41.4,50.0,-0.0,30.052245704467605,1.3059928602162862,12.738730040221943,53.04544642857141,16.53,35.324999999999996,-0.0,0.37402610733128694,10.590172394324995,8.0,-0.0,0.40035321359277276,23.44581232685011,11.295300206849191
6751,-0.0,8.99403419504617,12.77702176862075,11.64938855802983,-0.0,24.45,24.175547293110256,-0.0,1.5132743992462856,0.33253360888107225,-0.0,15.0,50.0,91.08565063748898,60.99663208880586,3.7,6.6,9.1,-0.0,70.39999999999999,58.72222222222221,41.4,50.0,-0.0,28.815228326801872,11.345812973128988,12.738730040221943,2.4199999999999875,113.43,31.65,-0.0,2.942338711006124,10.667850920444737,8.0,-0.0,3.483072958257123,23.287661822115876,11.295300206849191
6752,-0.0,20.916358593130628,12.702009899137654,1.961186986034967,-0.0,24.4,55.11348543744017,-0.0,1.5132743992462856,0.7596906024031,-0.0,15.0,50.0,90.19917228578593,133.30715561343862,3.7,6.6,10.4,-0.0,67.4,117.44444444444441,41.4,50.0,-0.0,27.86927386152807,24.242492467764812,12.738730040221943,53.04544642857141,230.28,28.650000000000002,-0.0,6.383378898453964,10.693743762484653,8.0,-0.0,7.166322523310632,23.089973691198086,11.295300206849191
6753,-0.0,31.93230745217943,12.677005942643289,5.223944774103167,-0.0,24.4,81.82492929975778,0.24026071316209727,1.5132743992462856,1.1462947167932895,-0.0,15.0,50.0,88.6478351703056,199.7147792585095,3.7,6.6,10.6,-0.0,64.4,167.22222222222217,41.4,50.0,-0.0,26.632256483862335,34.608810795731586,12.738730040221943,18.97999999999996,319.77000000000004,25.95,-0.0,9.874289233545976,10.38302965800568,8.0,-0.0,10.44921887477137,22.813210307913177,11.295300206849191
6754,-0.0,40.22912969412124,12.351954508216538,-0.0,-0.0,24.15,102.27517097628304,-0.0,1.5132743992462856,1.4463860223688916,48.86708541804306,15.0,50.0,84.65868258764183,251.36515320467575,3.7,6.6,10.9,-0.0,58.599999999999994,201.8333333333333,41.4,50.0,-0.0,24.30375318472683,43.424262602191526,12.738730040221943,-0.0,342.54999999999995,22.349999999999998,-0.0,12.916368239840443,9.632137238848161,8.0,-0.0,13.211656048561501,22.02245778424201,11.295300206849191
6755,-0.0,44.691286193989114,11.826871421834863,8.109625414667278,-0.0,23.3,103.78517097628303,-0.0,1.5132743992462856,1.6031904883453318,-0.0,15.0,50.0,76.9019970102401,289.24209409853097,3.7,6.6,11.500000000000002,-0.0,49.4,218.94444444444437,41.4,50.0,-0.0,20.592701051729616,49.382855026928326,12.738730040221943,-0.0,369.3,-0.0,-0.0,15.210395031472336,8.492852189091927,8.0,-0.0,14.732998260214037,20.59910324163391,11.295300206849191
6756,-0.0,45.73710412364564,11.276784378958823,-0.0,-0.0,21.7,106.41517097628304,-0.0,1.4432439640544177,1.7032209235371993,-0.0,15.0,50.0,68.48045266906107,307.4427020605134,3.7,6.6,11.299999999999999,-0.0,39.4,223.99999999999994,41.4,50.0,-0.0,16.954414646830394,51.423468871016276,12.738730040221943,-0.0,354.075,15.225000000000001,-0.0,16.08312261524534,7.224102929136122,8.0,-0.0,15.013245509728979,19.136211072842247,11.295300206849191
6757,-0.0,43.78491065495345,10.826713162060244,10.316159213477547,-0.0,20.45,107.72517097628304,-0.0,1.4473144695635354,1.6491504180280818,-0.0,15.0,50.0,61.83186503128815,297.11262727128013,3.7,6.6,11.6,-0.0,31.8,208.4444444444444,41.4,50.0,-0.0,13.971019794813028,49.30123047316481,12.738730040221943,-0.0,368.0,-0.0,-0.0,15.509615917337365,6.136603563459715,8.0,-0.0,14.012362475747045,17.554706025499915,11.295300206849191
6758,-0.0,37.44028188170383,10.776705249071513,-0.0,13.621356543293302,19.950000000000003,92.81381443298973,-0.0,1.5132743992462856,1.416647244338877,-0.0,15.0,50.0,58.50757121240169,243.98652835522344,3.7,6.6,11.1,-0.0,27.0,179.27777777777774,-0.0,50.0,-0.0,12.07911086426543,42.36314340326579,12.738730040221943,33.25000000000006,322.04999999999995,12.899999999999999,-0.0,13.390134642460074,5.437496828382026,8.0,-0.0,10.249042267974984,16.329039613809606,11.295300206849191
6759,-0.0,28.09764171010548,11.0767527270039,11.64938855802983,-0.0,20.4,68.97638668244045,-0.0,1.5132743992462856,1.0651889585296135,98.72850121711578,15.0,50.0,58.95081038825322,189.87661279257307,3.7,6.6,10.799999999999999,-0.0,25.2,131.05555555555554,41.4,50.0,-0.0,11.2786878551876,31.34382864519087,12.738730040221943,53.04544642857141,234.83999999999997,13.65,-0.0,10.09870489794475,5.178568407982883,8.0,-0.0,6.725933988358583,16.131351482891812,11.295300206849191
6760,-0.0,16.03587492140015,11.526823943902478,11.64938855802983,27.68232148090782,21.4,39.559986479634965,-0.0,1.5132743992462856,0.5974790858757477,-0.0,15.0,50.0,62.05348461921392,103.79265621562932,3.7,6.6,9.9,-0.0,26.400000000000002,69.99999999999997,41.4,50.0,6.320161266352551,11.860813679971477,17.141156290338756,12.738730040221943,53.04544642857141,121.98,15.374999999999998,-0.0,5.685196831435562,5.230354092062711,8.0,-0.0,3.5231082796164,16.526727744727395,11.295300206849191
6761,-0.0,3.8346657420739487,12.126918899767249,11.64938855802983,-0.0,23.0,8.452988564024565,0.24026071316209727,1.5132743992462856,0.12976921322188184,-0.0,15.0,50.0,66.92911555358071,19.676332931872857,3.7,6.6,9.200000000000001,-0.0,31.2,12.833333333333332,41.4,50.0,23.6591910152013,13.971019794813028,3.346606704304234,12.738730040221943,-0.0,17.669999999999998,18.3,-0.0,1.1220783219938608,5.825889458980743,8.0,-0.0,0.6806004631077137,17.080254511297213,11.295300206849191
6762,-0.0,-0.0,12.852033638103848,11.64938855802983,-0.0,25.05,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,75.12904030683399,-0.0,3.7,6.6,11.1,-0.0,38.2,-0.0,41.4,50.0,7.989719361939921,16.954414646830394,-0.0,12.738730040221943,53.04544642857141,-0.0,21.674999999999997,0.8026814862965139,-0.0,6.991067350776892,8.0,-0.0,-0.0,16.843028754195863,11.295300206849191
6763,-0.0,-0.0,13.527140463451715,11.64938855802983,-0.0,27.0,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,82.4424867083842,-0.0,3.7,6.6,10.799999999999999,59.33765432098768,44.2,-0.0,41.4,50.0,6.051855966118529,19.79227804265179,-0.0,12.738730040221943,-0.0,-0.0,24.45,-0.0,-0.0,8.415173662972185,8.0,-0.0,-0.0,15.656899968689114,11.295300206849191
6764,-0.0,-0.0,13.95220772385593,11.64938855802983,-0.0,28.249999999999996,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,85.98840011519643,-0.0,3.7,6.6,10.1,-0.0,48.199999999999996,-0.0,41.4,50.0,23.6591910152013,21.756952701297372,-0.0,12.738730040221943,53.04544642857141,-0.0,26.4,-0.0,-0.0,9.424994502528847,8.0,-0.0,-0.0,14.27308305226457,11.295300206849191
6765,-0.0,-0.0,14.102231462822118,11.64938855802983,-0.0,28.599999999999998,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,86.43163929104794,-0.0,3.7,6.6,9.6,-0.0,50.0,-0.0,41.4,50.0,23.6591910152013,22.484609982277217,-0.0,12.738730040221943,53.04544642857141,-0.0,27.3,6.529464210199569,-0.0,9.968744185367049,8.0,-0.0,-0.0,13.047416640574262,11.295300206849191
6766,-0.0,-0.0,13.95220772385593,11.64938855802983,27.68232148090782,28.199999999999996,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,83.77220423593877,-0.0,3.7,6.6,8.700000000000001,-0.0,49.2,-0.0,41.4,50.0,-0.0,22.266312797983264,-0.0,12.738730040221943,-0.0,-0.0,26.7,-0.0,-0.0,10.09820839556662,8.0,-0.0,-0.0,12.454352247820886,11.295300206849191
6767,-0.0,-0.0,13.802183984889735,11.64938855802983,-0.0,28.199999999999996,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,82.66410629630995,-0.0,3.7,6.6,7.9,-0.0,49.0,-0.0,41.4,50.0,-0.0,22.120781341787293,-0.0,12.738730040221943,53.04544642857141,-0.0,26.099999999999998,-0.0,-0.0,9.91695850128722,8.0,-0.0,-0.0,12.414814621637326,11.295300206849191
6768,-0.0,-0.0,13.802183984889735,11.64938855802983,-0.0,28.349999999999998,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,80.00467124120078,-0.0,3.7,6.6,6.6,-0.0,49.2,-0.0,41.4,50.0,-0.0,22.04801561368931,-0.0,12.738730040221943,53.04544642857141,-0.0,25.500000000000004,-0.0,-0.0,9.450887344568761,8.0,-0.0,-0.0,12.731115631105794,11.295300206849191
6769,-0.0,-0.0,13.677164202417908,11.64938855802983,-0.0,28.199999999999996,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,73.57770319135363,-0.0,3.7,6.6,6.0,-0.0,49.4,-0.0,41.4,50.0,-0.0,21.538655517003416,-0.0,12.738730040221943,-0.0,-0.0,24.75,-0.0,-0.0,8.881244819690645,8.0,-0.0,-0.0,13.640481033327635,11.295300206849191
6770,-0.0,-0.0,13.702168158912274,11.64938855802983,-0.0,27.3,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,65.37777843810036,-0.0,3.7,6.6,5.800000000000001,-0.0,49.2,-0.0,41.4,50.0,23.6591910152013,21.029295420317524,-0.0,12.738730040221943,53.04544642857141,-0.0,23.925,6.529464210199569,-0.0,8.441066505012099,8.0,-0.0,-0.0,15.182448454486414,11.295300206849191
6771,-0.0,-0.0,13.877195854372832,11.64938855802983,-0.0,25.85,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,57.8427124486244,-0.0,3.7,6.6,5.6,-0.0,49.8,-0.0,41.4,50.0,23.6591910152013,20.738232507925588,-0.0,12.738730040221943,-0.0,-0.0,23.025,-0.0,-0.0,8.026781032373467,8.0,-0.0,-0.0,16.526727744727395,11.295300206849191
6772,-0.0,-0.0,14.277259158282677,11.64938855802983,-0.0,24.45,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,51.85898357462877,-0.0,3.7,6.6,5.700000000000001,-0.0,51.0,-0.0,41.4,50.0,-0.0,20.665466779827604,-0.0,12.738730040221943,53.04544642857141,-0.0,22.275,6.529464210199569,-0.0,7.845531138094067,8.0,-0.0,-0.0,17.633781277867033,11.295300206849191
6773,-0.0,-0.0,14.277259158282677,11.64938855802983,27.68232148090782,22.15,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,42.55096088174668,-0.0,3.7,6.6,6.800000000000001,-0.0,50.0,-0.0,41.4,50.0,-0.0,20.44716959553365,-0.0,12.738730040221943,52.05874999999993,-0.0,22.049999999999997,-0.0,-0.0,7.716066927894495,8.0,-0.0,-0.0,18.345458549171084,11.295300206849191
6774,-0.0,0.8366543437252252,13.902199810867197,11.64938855802983,-0.0,19.55,1.690597712804913,0.18961919121594328,1.5132743992462856,0.024331727479102845,41.98284943941444,15.0,50.0,35.237514480196474,8.854349819342785,3.7,6.6,7.800000000000001,59.33765432098768,48.8,11.666666666666664,41.4,50.0,-0.0,20.2288724112397,2.7752348279596086,12.738730040221943,53.04544642857141,21.66,22.575,-0.0,0.8477925099509172,7.871423980133981,8.0,-0.0,0.8007064271855455,18.46407142772176,11.295300206849191
6775,-0.0,9.203197780977478,13.677164202417908,11.64938855802983,3.443121906485416,17.849999999999998,17.413156441890603,-0.0,1.5132743992462856,0.2838701539228665,98.72850121711578,15.0,50.0,31.46998148545848,74.27815681782003,3.7,6.6,8.9,-0.0,49.4,78.16666666666666,41.4,50.0,-0.0,20.665466779827604,18.120650935500972,12.738730040221943,53.04544642857141,114.57000000000001,23.475,-0.0,5.660261757613476,8.104459558493211,8.0,-0.0,6.245510132047255,18.068695165886172,11.295300206849191
6776,-0.0,18.964165124438438,13.627156289429177,11.64938855802983,-0.0,17.349999999999998,38.54562785195202,0.24026071316209727,1.5132743992462856,0.6245143386303065,-0.0,15.0,50.0,31.691601073384245,155.9349384850924,3.7,6.6,10.299999999999999,53.61358024691379,52.800000000000004,150.49999999999997,41.4,50.0,20.175311988320992,22.120781341787293,34.28231258067751,12.738730040221943,53.04544642857141,202.92,24.525000000000002,6.220521735825686,10.62234144820855,8.363387978892355,8.0,-0.0,12.891373477687283,17.119792137480772,11.295300206849191
6777,-0.0,29.14345963976201,13.552144419946082,11.64938855802983,27.68232148090782,17.549999999999997,56.465963607684095,-0.0,1.5132743992462856,0.9786761497150256,98.72850121711578,15.0,50.0,31.46998148545848,223.81828710005377,3.7,6.6,10.799999999999999,-0.0,56.599999999999994,207.27777777777774,41.4,50.0,-0.0,23.28503299135505,46.934118414022784,12.738730040221943,53.04544642857141,279.3,24.225,-0.0,14.611953259742277,8.363387978892355,8.0,-0.0,18.05592993303405,16.091813856708253,11.295300206849191
6778,-0.0,36.46418514735773,12.977053420575675,11.64938855802983,-0.0,17.150000000000002,68.46920736859899,-0.0,1.5132743992462856,1.1895511212005836,93.65078434025821,15.0,50.0,30.805122721681194,266.61431122687725,3.7,6.6,11.1,-0.0,56.39999999999999,245.77777777777771,35.91111111111114,50.0,3.7245346719785335,22.775672894669157,55.1781983441381,12.738730040221943,26.275000000000034,322.04999999999995,21.374999999999996,-0.0,17.130395715772945,8.026781032373467,8.0,-0.0,20.938473070902017,15.261523706853529,11.295300206849191
6779,-0.0,40.36857208474211,12.301946595227808,11.64938855802983,-0.0,16.3,80.47245112951386,0.24026071316209727,1.5132743992462856,1.330134435524289,74.95779170607412,15.0,50.0,29.03216601827508,299.08026056446744,3.7,6.6,11.500000000000002,-0.0,51.800000000000004,263.66666666666663,26.72222222222223,50.0,2.971732020995626,20.2288724112397,59.17780147855047,12.738730040221943,14.865000000000009,335.15999999999997,17.475,-0.0,18.277409111588888,7.120531560976464,8.0,-0.0,22.700027210710214,14.905685071201503,11.295300206849191
6780,-0.0,41.76299599095082,11.576831856891209,11.627955182649231,-0.0,15.75,88.24920060841646,0.20195029455736635,1.5132743992462856,1.411240193787965,-0.0,15.0,50.0,27.48082890279473,298.0964439178738,3.7,6.6,11.500000000000002,-0.0,46.400000000000006,262.88888888888886,33.29999999999998,50.0,-0.0,17.90036911210419,59.25942603231399,12.738730040221943,33.555000000000064,322.61999999999995,14.025,-0.0,18.20260389012263,6.110710721419801,8.0,-0.0,20.938473070902017,15.02429794975218,11.295300206849191
6781,-0.0,42.111601967503,10.751701292577149,11.174479770411104,-0.0,15.0,86.38954312433106,0.1592467692819104,1.5132743992462856,1.413943719063421,84.33679260598208,15.0,50.0,27.037589726943203,279.89583595589136,3.7,6.6,11.299999999999999,8.011111111111113,42.8,245.77777777777771,41.4,50.0,-0.0,16.372288822046517,55.50469655919217,12.738730040221943,-0.0,274.74,11.85,-0.0,16.457148722576626,5.463389670421941,8.0,-0.0,18.336177182548994,15.459211837771322,11.295300206849191
6782,-0.0,36.95223351453078,9.851558858779992,11.64938855802983,27.68232148090782,14.2,78.95091318798944,-0.0,1.5132743992462856,1.246325151985157,-0.0,15.0,50.0,27.48082890279473,237.59172015236476,3.7,6.6,10.700000000000001,-0.0,42.0,207.66666666666663,41.4,50.0,15.319503515628712,15.790162997262641,47.66873939789445,12.738730040221943,-0.0,214.32,10.649999999999999,1.246484809295234,13.963641340368047,5.126782723903054,8.0,-0.0,14.452751010699096,15.419674211587763,11.295300206849191
6783,-0.0,27.121544975759384,9.351479728892683,11.64938855802983,27.68232148090782,13.65,58.3256210917695,-0.0,1.5132743992462856,0.9191985936549965,-0.0,15.0,50.0,29.697024782052374,179.54653800333983,3.7,6.6,10.4,-0.0,43.8,154.38888888888886,41.4,50.0,-0.0,16.153991637752565,35.180182672076214,12.738730040221943,-0.0,140.22,10.649999999999999,0.49952850260308423,10.44779593145395,5.152675565942968,8.0,-0.0,9.328229876711605,14.787072192650829,11.295300206849191
6784,-0.0,15.12949938236449,9.226459946420855,11.64938855802983,-0.0,13.350000000000001,31.614177229451872,-0.0,1.5132743992462856,0.5109662770611598,98.72850121711578,15.0,50.0,33.68617736471612,102.80883956903567,3.7,6.6,10.000000000000002,-0.0,47.599999999999994,83.99999999999999,41.4,50.0,23.6591910152013,17.318243287320314,20.0796402258254,12.738730040221943,53.04544642857141,66.69,11.775,4.177127686099556,5.9594826434785055,5.463389670421941,8.0,3.5258850922458063,4.924344527191105,14.154470173713895,11.295300206849191
6785,9.67974873218747,3.9043869373843845,9.326475772398316,11.64938855802983,27.68232148090782,13.15,7.438629936341617,0.24026071316209727,1.5132743992462856,0.12706568794642598,98.72850121711578,15.0,50.0,36.12399283189953,21.15205790176332,3.7,6.6,9.799999999999999,59.33765432098768,51.4,16.33333333333333,41.4,50.0,23.6591910152013,18.919089305475975,3.917978580648859,12.738730040221943,53.04544642857141,8.549999999999999,13.799999999999999,6.529464210199569,1.24675369110429,5.955353669180315,8.0,7.780282676900139,0.9208123912633773,13.640481033327635,11.295300206849191
6786,-0.0,-0.0,9.451495554870144,11.64938855802983,27.68232148090782,12.85,-0.0,0.05026071316209735,1.5132743992462856,-0.0,82.05683449518605,15.0,50.0,37.67532994737988,-0.0,3.7,6.6,11.500000000000002,-0.0,54.6,-0.0,41.4,50.0,23.6591910152013,20.374403867435667,-0.0,12.738730040221943,53.04544642857141,-0.0,15.9,1.972324011174635,-0.0,6.421424825898774,8.0,7.780282676900139,-0.0,12.889266135840028,11.295300206849191
6787,11.955593440877971,-0.0,9.47649951136451,11.64938855802983,-0.0,12.5,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,37.67532994737988,-0.0,3.7,6.6,11.200000000000001,-0.0,55.60000000000001,-0.0,41.4,50.0,23.6591910152013,21.465889788905432,-0.0,12.738730040221943,53.04544642857141,-0.0,18.075,6.529464210199569,-0.0,6.887495982617234,8.0,7.780282676900139,-0.0,11.465911593231926,11.295300206849191
6788,-0.0,-0.0,9.326475772398316,11.64938855802983,-0.0,11.799999999999999,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,37.896949535305644,-0.0,3.7,6.6,10.700000000000001,59.33765432098768,56.8,-0.0,41.4,50.0,23.6591910152013,22.630141438473185,-0.0,12.738730040221943,53.04544642857141,-0.0,20.1,6.529464210199569,-0.0,7.301781455255864,8.0,7.780282676900139,-0.0,9.92394417207315,11.295300206849191
6789,11.955593440877971,-0.0,8.726380816533545,11.64938855802983,27.68232148090782,11.0,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,37.896949535305644,-0.0,3.7,6.6,10.000000000000002,-0.0,56.99999999999999,-0.0,41.4,50.0,23.6591910152013,22.99397007896311,-0.0,12.738730040221943,53.04544642857141,-0.0,21.224999999999998,6.529464210199569,-0.0,7.45713850749535,8.0,7.780282676900139,-0.0,9.014578769851308,11.295300206849191
6790,-0.0,-0.0,7.6012027742871,11.64938855802983,27.68232148090782,10.2,-0.0,-0.0,1.5132743992462856,-0.0,-0.0,15.0,50.0,37.01047118360258,-0.0,3.7,6.6,9.3,14.56358024691378,56.00000000000001,-0.0,41.4,50.0,-0.0,22.99397007896311,-0.0,12.738730040221943,53.04544642857141,-0.0,21.974999999999998,2.1608648043877086,-0.0,7.405352823415521,8.0,7.780282676900139,-0.0,8.658740134199283,11.295300206849191
6791,11.955593440877971,-0.0,6.426016819051924,11.64938855802983,-0.0,9.25,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,37.453710359454114,-0.0,3.7,6.6,8.1,-0.0,57.599999999999994,-0.0,41.4,50.0,-0.0,23.721627359942953,-0.0,12.738730040221943,53.04544642857141,-0.0,22.8,6.529464210199569,-0.0,7.405352823415521,8.0,7.780282676900139,-0.0,8.777353012749957,11.295300206849191
6792,11.955593440877971,-0.0,5.625890211232229,11.64938855802983,27.68232148090782,8.15,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,37.896949535305644,-0.0,3.7,6.6,7.1,59.33765432098768,61.4,-0.0,41.4,50.0,-0.0,24.88587900951071,-0.0,12.738730040221943,53.04544642857141,-0.0,22.724999999999998,6.529464210199569,-0.0,7.353567139335692,8.0,7.780282676900139,-0.0,8.658740134199283,11.295300206849191
6793,11.955593440877971,-0.0,5.050799211861824,11.64938855802983,-0.0,7.049999999999999,-0.0,0.24026071316209727,1.5132743992462856,-0.0,-0.0,15.0,50.0,35.680753656048,-0.0,3.7,6.6,6.300000000000001,59.33765432098768,62.6,-0.0,41.4,50.0,-0.0,25.176941921902642,-0.0,12.738730040221943,53.04544642857141,-0.0,21.599999999999998,6.529464210199569,-0.0,7.068745876896635,8.0,7.780282676900139,-0.0,8.658740134199283,11.295300206849191
6794,11.955593440877971,-0.0,4.6257319514576105,11.64938855802983,27.68232148090782,6.800000000000001,-0.0,-0.0,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,36.345612419825294,-0.0,3.7,6.6,6.1,-0.0,63.800000000000004,-0.0,41.4,50.0,23.6591910152013,25.468004834294582,-0.0,12.738730040221943,53.04544642857141,-0.0,20.25,6.529464210199569,-0.0,6.913388824657149,8.0,7.780282676900139,-0.0,8.658740134199283,11.295300206849191
6795,9.893382873495781,-0.0,3.9756290826041085,11.64938855802983,27.68232148090782,7.199999999999999,-0.0,0.24026071316209727,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,42.55096088174668,-0.0,3.7,6.6,5.800000000000001,-0.0,66.2,-0.0,41.4,50.0,23.6591910152013,25.540770562392566,-0.0,12.738730040221943,53.04544642857141,-0.0,19.575,6.529464210199569,-0.0,6.758031772417662,8.0,7.780282676900139,-0.0,8.816890638933517,11.295300206849191
6796,11.955593440877971,-0.0,3.5255578657055295,11.64938855802983,27.68232148090782,6.75,-0.0,0.24026071316209727,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,43.43743923344974,-0.0,3.7,6.6,5.9,-0.0,67.80000000000001,-0.0,41.4,50.0,23.6591910152013,25.395239106196595,-0.0,12.738730040221943,53.04544642857141,-0.0,18.975,6.529464210199569,-0.0,6.39553198385886,8.0,7.780282676900139,-0.0,8.856428265117074,11.295300206849191
6797,-0.0,-0.0,3.1755024747844134,11.64938855802983,27.68232148090782,6.3,-0.0,0.24026071316209727,1.5132743992462856,-0.0,98.72850121711578,15.0,50.0,37.453710359454114,-0.0,3.7,6.6,7.1,59.33765432098768,62.4,-0.0,41.4,50.0,23.6591910152013,24.230987456628846,-0.0,12.738730040221943,53.04544642857141,-0.0,17.1,6.529464210199569,-0.0,6.084817879379886,8.0,7.780282676900139,-0.0,8.619202508015723,11.295300206849191
