,SKN solar pv,SKN wind,SKN geothermal,ATG wind,ATG solar pv,MSR geothermal,MSR solar pv,GLP hydro,GLP geothermal,GLP wind,GLP solar pv,GLP biomass,DMA hydro,DMA wind,DMA geothermal,MTQ wind,MTQ solar pv,MTQ biomass,MTQ geothermal,LCA wind,LCA solar pv,LCA geothermal,BRB solar pv,BRB wind,BRB biomass,SVG solar pv,SVG wind,SVG geothermal,SVG hydro,GRD solar pv,GRD wind,GRD geothermal
13,46.77974579441179,7.818126347186735,-0.0,16.25,115.24473623970746,-0.0,0.1675,-0.0,-0.0,75.06504209768235,453.97978960025466,-0.0,-0.0,9.314722501138732,-0.0,109.2,337.9896554634069,-0.0,-0.0,65.60000000000001,24.338691029562806,-0.0,292.71299423515654,52.05,-0.0,-0.0,35.79660281142519,-0.0,-0.0,0.726,21.823894993639414,-0.0
14,39.040703654125046,6.835743978953847,-0.0,14.95,113.20473623970747,-0.0,0.14225,-0.0,-0.0,74.38878045716268,384.1920881878542,-0.0,-0.0,9.146510808115911,-0.0,107.2,284.6789842546676,-0.0,-0.0,64.0,21.94907409211482,-0.0,266.19,49.5,-0.0,1.974250581907543,34.62294370285387,-0.0,-0.0,-0.0,39.51252015264996,-0.0
15,24.87549259377879,6.160356100793736,-0.0,13.8,101.92637852165579,-0.0,0.095,-0.0,-0.0,75.96672428504189,287.064874881936,-0.0,-0.0,9.482934194161555,-0.0,108.2,199.38191032068482,-0.0,-0.0,63.0,16.727318562135892,-0.0,181.83,47.175,-0.0,1.4973999898892427,33.69379690856824,-0.0,-0.0,0.414,43.74,-0.0
16,10.848478714509085,5.771496413368217,-0.0,13.15,39.10844259823724,-0.0,0.0365,-0.0,-0.0,77.77008865976099,139.57540282480096,-0.0,-0.0,10.050648658113575,-0.0,111.80000000000001,93.2936746152937,-0.0,-0.0,63.0,8.584920108609426,-0.0,78.09,45.449999999999996,-0.0,0.7353303521777531,33.30257720571114,-0.0,-0.0,0.212,45.36,-0.0
17,1.1055774486123908,5.894294209397328,-0.0,13.25,2.4442776623898275,-0.0,0.00275,-0.0,-0.0,79.79887358131997,8.633530071637173,-0.0,-0.0,10.55528373718204,-0.0,115.8,6.930387257136103,-0.0,-0.0,64.2,0.7965389791493281,-0.0,4.5600000000000005,44.925,-0.0,0.07576130901225335,33.54708951999683,-0.0,-0.0,0.028,47.34,-0.0
18,-0.0,6.405951692851958,-0.0,13.850000000000001,-0.0,-0.0,-0.0,-0.0,-0.0,82.27849959655873,-0.0,-0.0,-0.0,11.122998201134063,-0.0,119.6,-0.0,-0.0,-0.0,65.8,-0.0,-0.0,-0.0,46.125,-0.0,-0.0,34.182821537139624,-0.0,-0.0,-0.0,48.959999999999994,-0.0
19,-0.0,6.999474373659329,-0.0,14.85,-0.0,-0.0,-0.0,-0.0,-0.0,85.65980779915704,-0.0,-0.0,-0.0,11.627633280202527,-0.0,123.8,-0.0,-0.0,-0.0,67.60000000000001,-0.0,-0.0,-0.0,47.925000000000004,-0.0,-0.0,35.06306586856811,-0.0,-0.0,-0.0,49.32,-0.0
20,-0.0,7.572530755128513,-0.0,16.0,-0.0,-0.0,-0.0,-0.0,-0.0,91.06990092331432,-0.0,-0.0,-0.0,12.174321282526694,-0.0,128.0,-0.0,-0.0,-0.0,68.8,-0.0,-0.0,-0.0,49.425000000000004,-0.0,-0.0,35.64989542285377,-0.0,-0.0,-0.0,48.540000000000006,-0.0
21,-0.0,8.166053435935883,-0.0,17.1,-0.0,-0.0,-0.0,-0.0,-0.0,96.25457350063172,-0.0,-0.0,-0.0,12.699982823223012,-0.0,130.8,-0.0,-0.0,-0.0,69.39999999999999,-0.0,-0.0,-0.0,49.125,-0.0,-0.0,35.69879788571091,-0.0,-0.0,-0.0,47.04,-0.0
22,-0.0,8.698177218728697,-0.0,18.25,-0.0,-0.0,-0.0,-0.0,-0.0,99.86130225006991,-0.0,-0.0,-0.0,13.015379747640802,-0.0,131.6,-0.0,-0.0,-0.0,68.8,-0.0,-0.0,-0.0,47.4,-0.0,-0.0,35.11196833142525,-0.0,-0.0,-0.0,45.12,-0.0
23,-0.0,8.94377281078692,-0.0,18.95,-0.0,-0.0,-0.0,-0.0,-0.0,103.69345154634799,-0.0,-0.0,-0.0,13.099485594152213,-0.0,131.4,-0.0,-0.0,-0.0,68.30000000000001,-0.0,-0.0,-0.0,45.449999999999996,-0.0,-0.0,34.52513877713959,-0.0,-0.0,-0.0,43.379999999999995,-0.0
24,-0.0,8.800508715419623,-0.0,19.2,-0.0,-0.0,-0.0,-0.0,-0.0,105.94765701474685,-0.0,-0.0,-0.0,13.07845913252436,-0.0,128.8,-0.0,-0.0,-0.0,66.60000000000001,-0.0,-0.0,-0.0,43.199999999999996,-0.0,-0.0,33.49818705713969,-0.0,-0.0,-0.0,42.239999999999995,-0.0
25,-0.0,8.329783830641363,20.62379097384459,18.9,-0.0,-0.0,-0.0,-0.0,-0.0,106.17307756158674,-0.0,-0.0,-0.0,12.91024743950154,-0.0,124.2,-0.0,-0.0,-0.0,63.3,-0.0,-0.0,-0.0,40.650000000000006,-0.0,-0.0,31.688795931425574,-0.0,-0.0,-0.0,42.12,-0.0
26,-0.0,7.777193748510364,11.895990872541343,18.2,-0.0,-0.0,-0.0,-0.0,-0.0,104.59513373370754,-0.0,-0.0,-0.0,12.44766528368878,-0.0,118.8,-0.0,-0.0,-0.0,59.8,-0.0,-0.0,-0.0,38.25,-0.0,-0.0,29.781599879997184,-0.0,-0.0,-0.0,42.78,-0.0
