,MSR geothermal,GLP geothermal,DMA geothermal,MTQ geothermal,LCA geothermal,SKN geothermal,SVG geothermal,GRD geothermal,ATG wind,ATG solar pv,GLP wind,GLP solar pv,DMA wind,DMA solar pv,MTQ wind,MTQ solar pv,SKN solar pv,SKN wind,BRB solar pv,BRB wind
155,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.5576,0.6616,0.58,0.6528,0.5784,0.6448,0.5864,0.5704,0.5416,0.5984,0.6592
156,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.636,0.568,0.66,0.5824,0.6576,0.584,0.6536,0.588,0.5728,0.5336,0.6008,0.6504
157,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.5312,0.6408,0.5368,0.656,0.5488,0.6552,0.5504,0.5392,0.5384,0.5568,0.6336
158,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.58,0.4584,0.616,0.4688,0.6472,0.476,0.6488,0.476,0.444,0.552,0.4736,0.6248
159,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5592,0.3432,0.5976,0.3544,0.6368,0.36,0.64,0.3592,0.3336,0.5648,0.348,0.6272
160,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5568,0.18,0.5904,0.188,0.6304,0.1944,0.6352,0.196,0.1896,0.5744,0.1776,0.6368
161,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.0168,0.5888,0.0176,0.6272,0.02,0.636,0.0208,0.0232,0.5832,0.0136,0.6488
162,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5808,0.0,0.6,0.0,0.6344,0.0,0.648,0.0,0.0,0.5952,0.0,0.664
163,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.604,0.0,0.6296,0.0,0.6576,0.0,0.6736,0.0,0.0,0.608,0.0,0.6824
164,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.624,0.0,0.6632,0.0,0.688,0.0,0.7008,0.0,0.0,0.6128,0.0,0.6952
165,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6384,0.0,0.6848,0.0,0.7112,0.0,0.7168,0.0,0.0,0.608,0.0,0.6984
166,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6432,0.0,0.68,0.0,0.7136,0.0,0.716,0.0,0.0,0.5992,0.0,0.692
167,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6416,0.0,0.6552,0.0,0.6968,0.0,0.704,0.0,0.0,0.5992,0.0,0.6776
168,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.0,0.6168,0.0,0.6696,0.0,0.6816,0.0,0.0,0.6056,0.0,0.652
169,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5872,0.0,0.5736,0.0,0.6352,0.0,0.6496,0.0,0.0,0.6048,0.0,0.616
170,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.556,0.0,0.5472,0.0,0.6008,0.0,0.6128,0.0,0.0,0.5864,0.0,0.5776
171,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.54,0.0,0.54,0.0,0.5792,0.0,0.5808,0.0,0.0,0.5464,0.0,0.5472
172,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5288,0.0,0.5312,0.0,0.5592,0.0,0.5528,0.0,0.0,0.504,0.0,0.52
173,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.52,0.0,0.5168,0.0,0.5376,0.0,0.5232,0.0,0.0,0.4848,0.0,0.4832
174,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5312,0.0024,0.5152,0.004,0.5248,0.0056,0.5032,0.008,0.0008,0.5016,0.02,0.4448
175,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5584,0.148,0.5256,0.164,0.5232,0.168,0.4968,0.1704,0.1312,0.5328,0.2032,0.4168
176,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5904,0.2952,0.5512,0.3232,0.536,0.328,0.5024,0.3232,0.3088,0.568,0.3616,0.4008
177,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6208,0.44,0.5824,0.4432,0.5488,0.448,0.5056,0.432,0.4424,0.6016,0.4792,0.3896
178,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6432,0.5272,0.6104,0.5112,0.5672,0.5256,0.5104,0.512,0.5288,0.6288,0.5584,0.3784
179,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6528,0.5672,0.6216,0.5512,0.58,0.5744,0.5176,0.5752,0.572,0.6424,0.5944,0.3696
180,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6584,0.5728,0.6264,0.568,0.584,0.5816,0.524,0.5784,0.5792,0.6448,0.5904,0.356
181,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6608,0.5392,0.6272,0.532,0.5904,0.5448,0.5344,0.5392,0.5448,0.6384,0.5488,0.3352
182,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6568,0.464,0.6248,0.4568,0.596,0.4672,0.5456,0.4592,0.4696,0.6256,0.4664,0.3224
183,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6448,0.3472,0.6184,0.3392,0.5968,0.3472,0.5528,0.332,0.3536,0.6096,0.3416,0.3248
184,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6272,0.1832,0.6152,0.1792,0.5936,0.1848,0.5512,0.1816,0.192,0.5976,0.1752,0.34
185,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6192,0.0168,0.6152,0.016,0.5864,0.0192,0.5376,0.0184,0.0232,0.596,0.0136,0.3608
186,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.628,0.0,0.62,0.0,0.5904,0.0,0.5368,0.0,0.0,0.6072,0.0,0.3904
187,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6456,0.0,0.6304,0.0,0.6032,0.0,0.5496,0.0,0.0,0.6248,0.0,0.4264
188,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6616,0.0,0.6464,0.0,0.6152,0.0,0.5592,0.0,0.0,0.6416,0.0,0.4528
189,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6744,0.0,0.66,0.0,0.6216,0.0,0.5584,0.0,0.0,0.6544,0.0,0.4576
190,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6824,0.0,0.6672,0.0,0.6208,0.0,0.5472,0.0,0.0,0.668,0.0,0.4432
191,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6904,0.0,0.6728,0.0,0.6224,0.0,0.5472,0.0,0.0,0.6832,0.0,0.4336
192,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6952,0.0,0.6736,0.0,0.624,0.0,0.5528,0.0,0.0,0.6944,0.0,0.424
193,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6888,0.0,0.6616,0.0,0.6104,0.0,0.54,0.0,0.0,0.6992,0.0,0.4096
194,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6856,0.0,0.6472,0.0,0.5928,0.0,0.5192,0.0,0.0,0.6952,0.0,0.3976
195,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.684,0.0,0.6416,0.0,0.588,0.0,0.5048,0.0,0.0,0.6832,0.0,0.384
196,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.676,0.0,0.6416,0.0,0.588,0.0,0.5,0.0,0.0,0.6736,0.0,0.3656
197,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6568,0.0,0.624,0.0,0.5672,0.0,0.4784,0.0,0.0,0.6616,0.0,0.332
198,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6376,0.0016,0.5936,0.0024,0.54,0.0016,0.4504,0.0056,0.0008,0.6496,0.016,0.304
199,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6288,0.1264,0.5856,0.1192,0.5336,0.1184,0.4384,0.1312,0.104,0.6424,0.176,0.2936
200,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6296,0.284,0.5864,0.2856,0.5376,0.292,0.4376,0.2992,0.2536,0.6392,0.3344,0.2968
201,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6312,0.3736,0.5856,0.4032,0.5304,0.4352,0.4352,0.4208,0.3664,0.6336,0.4616,0.296
202,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6296,0.4312,0.5792,0.4744,0.5112,0.5184,0.4216,0.5264,0.4336,0.62,0.5464,0.2832
203,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6216,0.4424,0.5648,0.5384,0.4864,0.5656,0.4032,0.5656,0.4304,0.6008,0.5904,0.2672
204,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6048,0.4416,0.5472,0.5336,0.4656,0.5696,0.3848,0.5688,0.412,0.5768,0.5864,0.2536
205,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.4416,0.5288,0.4992,0.4504,0.5312,0.3696,0.5328,0.3688,0.5528,0.5456,0.2392
206,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5648,0.3632,0.5064,0.4024,0.4344,0.4408,0.356,0.4568,0.3384,0.5416,0.4648,0.232
207,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5464,0.2248,0.4816,0.2688,0.4128,0.3128,0.3416,0.3352,0.2736,0.5448,0.3384,0.244
208,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5352,0.1008,0.456,0.1096,0.3944,0.1472,0.3304,0.1768,0.1552,0.5552,0.1712,0.2792
209,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5312,0.008,0.4344,0.0064,0.3744,0.0128,0.3176,0.0184,0.0192,0.568,0.0136,0.3248
210,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5368,0.0,0.412,0.0,0.36,0.0,0.312,0.0,0.0,0.5848,0.0,0.3776
211,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5592,0.0,0.4064,0.0,0.3536,0.0,0.3168,0.0,0.0,0.5984,0.0,0.4344
212,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5784,0.0,0.4176,0.0,0.3536,0.0,0.3216,0.0,0.0,0.5984,0.0,0.4752
213,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5816,0.0,0.4384,0.0,0.3648,0.0,0.3272,0.0,0.0,0.5856,0.0,0.5
214,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5688,0.0,0.4496,0.0,0.3776,0.0,0.336,0.0,0.0,0.5656,0.0,0.5136
215,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.0,0.4624,0.0,0.4112,0.0,0.3816,0.0,0.0,0.5528,0.0,0.5336
216,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.0,0.4744,0.0,0.4472,0.0,0.4416,0.0,0.0,0.5488,0.0,0.5568
217,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.552,0.0,0.4736,0.0,0.4624,0.0,0.4816,0.0,0.0,0.5416,0.0,0.5744
218,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5408,0.0,0.4712,0.0,0.4704,0.0,0.5064,0.0,0.0,0.5328,0.0,0.5976
219,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5376,0.0,0.476,0.0,0.4848,0.0,0.528,0.0,0.0,0.532,0.0,0.6216
220,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.544,0.0,0.4816,0.0,0.508,0.0,0.5456,0.0,0.0,0.5424,0.0,0.632
221,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5384,0.0,0.4664,0.0,0.5064,0.0,0.5448,0.0,0.0,0.5464,0.0,0.6264
222,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.532,0.0,0.4472,0.0024,0.4936,0.0048,0.5376,0.0072,0.0,0.5448,0.0144,0.6152
223,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5408,0.0752,0.4472,0.1144,0.4808,0.1528,0.532,0.1696,0.072,0.548,0.148,0.6136
224,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5616,0.2144,0.472,0.2544,0.4872,0.264,0.5344,0.3304,0.1992,0.5616,0.2712,0.6192
225,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.584,0.3792,0.4992,0.392,0.4992,0.436,0.5392,0.4552,0.3552,0.5672,0.4064,0.6208
226,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5872,0.492,0.5152,0.4736,0.5088,0.492,0.5408,0.5296,0.4872,0.5672,0.484,0.6096
227,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5712,0.5368,0.5288,0.5488,0.5264,0.5656,0.552,0.5736,0.5328,0.5632,0.5304,0.6
228,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5568,0.5472,0.5336,0.5584,0.5504,0.5416,0.5736,0.5696,0.54,0.5456,0.544,0.5928
229,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5472,0.5096,0.5376,0.5184,0.5712,0.5344,0.5936,0.5376,0.5072,0.532,0.508,0.584
230,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.548,0.4264,0.5464,0.4408,0.5896,0.4304,0.612,0.4568,0.436,0.5328,0.4328,0.5872
231,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5576,0.3144,0.5584,0.3248,0.6088,0.3408,0.632,0.3456,0.324,0.5448,0.308,0.6024
232,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5728,0.1544,0.5744,0.1624,0.6296,0.1616,0.652,0.1808,0.1704,0.5648,0.1544,0.6208
233,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5896,0.0128,0.5848,0.0144,0.6384,0.0176,0.6552,0.0184,0.0192,0.584,0.0112,0.616
234,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6104,0.0,0.5936,0.0,0.6408,0.0,0.6496,0.0,0.0,0.6056,0.0,0.5936
235,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6384,0.0,0.6144,0.0,0.6496,0.0,0.6504,0.0,0.0,0.6304,0.0,0.5808
236,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6616,0.0,0.6312,0.0,0.6504,0.0,0.6472,0.0,0.0,0.6504,0.0,0.576
237,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6736,0.0,0.6384,0.0,0.6496,0.0,0.6416,0.0,0.0,0.6616,0.0,0.568
238,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6776,0.0,0.6384,0.0,0.64,0.0,0.6288,0.0,0.0,0.6624,0.0,0.5544
239,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.688,0.0,0.6536,0.0,0.6504,0.0,0.64,0.0,0.0,0.672,0.0,0.5752
240,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.0,0.6752,0.0,0.6664,0.0,0.6552,0.0,0.0,0.6824,0.0,0.608
241,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7064,0.0,0.6888,0.0,0.6744,0.0,0.6592,0.0,0.0,0.6864,0.0,0.624
242,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7096,0.0,0.6936,0.0,0.6808,0.0,0.6632,0.0,0.0,0.6904,0.0,0.6368
243,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7112,0.0,0.6928,0.0,0.6848,0.0,0.6688,0.0,0.0,0.6992,0.0,0.6504
244,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.712,0.0,0.6888,0.0,0.6872,0.0,0.6752,0.0,0.0,0.712,0.0,0.6632
245,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7032,0.0,0.6784,0.0,0.6792,0.0,0.6704,0.0,0.0,0.7168,0.0,0.6584
246,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.692,0.0016,0.6712,0.0024,0.672,0.0032,0.6632,0.0048,0.0008,0.7136,0.012,0.6472
247,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6864,0.1448,0.6648,0.1472,0.6696,0.1328,0.6616,0.124,0.1336,0.7096,0.1448,0.6424
248,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6856,0.3152,0.6656,0.3256,0.6752,0.2936,0.6656,0.2752,0.3016,0.7064,0.2936,0.6432
249,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6848,0.444,0.6656,0.4528,0.6784,0.4216,0.6688,0.4064,0.4352,0.704,0.416,0.6416
250,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6768,0.532,0.6624,0.5344,0.676,0.5096,0.6656,0.5016,0.5208,0.6968,0.5104,0.6344
251,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6664,0.576,0.6552,0.5744,0.6672,0.56,0.6544,0.5592,0.5656,0.6864,0.564,0.6136
252,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6528,0.576,0.6424,0.5776,0.6504,0.576,0.636,0.572,0.5688,0.6744,0.568,0.5832
253,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6384,0.5392,0.6264,0.5432,0.6328,0.5384,0.6144,0.536,0.5344,0.6592,0.5328,0.5592
254,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.628,0.464,0.6176,0.4616,0.62,0.4592,0.6,0.4584,0.4624,0.644,0.4576,0.5608
255,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6264,0.3448,0.6144,0.3424,0.6128,0.3424,0.5928,0.3328,0.3432,0.632,0.3304,0.5784
256,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6304,0.184,0.6192,0.1784,0.616,0.1792,0.5952,0.176,0.1816,0.6248,0.16,0.5968
257,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.632,0.0184,0.6224,0.0176,0.6192,0.0192,0.5992,0.0168,0.02,0.62,0.0112,0.6136
258,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6344,0.0,0.628,0.0,0.6264,0.0,0.608,0.0,0.0,0.6216,0.0,0.6304
259,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6488,0.0,0.6424,0.0,0.6448,0.0,0.6296,0.0,0.0,0.64,0.0,0.6456
260,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6656,0.0,0.6544,0.0,0.6624,0.0,0.6536,0.0,0.0,0.6704,0.0,0.6576
261,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6776,0.0,0.6592,0.0,0.6704,0.0,0.6656,0.0,0.0,0.6952,0.0,0.664
262,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6864,0.0,0.6608,0.0,0.6704,0.0,0.6656,0.0,0.0,0.7088,0.0,0.6688
263,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6984,0.0,0.6712,0.0,0.6792,0.0,0.6752,0.0,0.0,0.72,0.0,0.6832
264,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7088,0.0,0.6848,0.0,0.6944,0.0,0.6856,0.0,0.0,0.724,0.0,0.692
265,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.7072,0.0,0.6928,0.0,0.7056,0.0,0.6928,0.0,0.0,0.7152,0.0,0.6888
266,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.696,0.0,0.692,0.0,0.7104,0.0,0.6968,0.0,0.0,0.7008,0.0,0.6784
267,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.68,0.0,0.6808,0.0,0.7072,0.0,0.6976,0.0,0.0,0.684,0.0,0.6648
268,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6632,0.0,0.6648,0.0,0.696,0.0,0.6912,0.0,0.0,0.6656,0.0,0.6488
269,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6384,0.0,0.6392,0.0,0.6712,0.0,0.672,0.0,0.0,0.6424,0.0,0.624
270,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.0016,0.6104,0.0024,0.6432,0.004,0.648,0.0072,0.0008,0.6168,0.0184,0.608
271,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5928,0.1272,0.5888,0.116,0.6208,0.128,0.628,0.168,0.1192,0.6,0.1912,0.6072
272,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.2984,0.5808,0.276,0.6144,0.2792,0.62,0.3312,0.2992,0.596,0.3568,0.6144
273,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5832,0.436,0.5768,0.4104,0.616,0.4224,0.62,0.4536,0.432,0.5952,0.4736,0.6176
274,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5744,0.5264,0.5728,0.5048,0.6168,0.5088,0.6208,0.5248,0.5184,0.5872,0.5496,0.6088
275,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5576,0.5704,0.5648,0.5504,0.6096,0.548,0.6112,0.5712,0.5672,0.5712,0.5872,0.5848
276,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.544,0.5696,0.5584,0.548,0.5984,0.5568,0.596,0.5664,0.5752,0.5512,0.5856,0.552
277,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5448,0.532,0.5584,0.5088,0.5872,0.5184,0.5808,0.5312,0.5456,0.5312,0.5432,0.5168
278,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5624,0.4504,0.5704,0.4256,0.5808,0.4352,0.5688,0.4608,0.4688,0.5184,0.4592,0.484
279,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.592,0.3344,0.5944,0.3144,0.5872,0.32,0.5656,0.3416,0.3416,0.5248,0.328,0.4544
280,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6208,0.1664,0.62,0.1656,0.6056,0.1632,0.572,0.18,0.1792,0.5544,0.1568,0.4448
281,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.0144,0.6328,0.0152,0.6192,0.0152,0.5792,0.0176,0.0216,0.5944,0.012,0.4488
282,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6552,0.0,0.6432,0.0,0.6304,0.0,0.5888,0.0,0.0,0.6304,0.0,0.46
283,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6656,0.0,0.6544,0.0,0.6464,0.0,0.608,0.0,0.0,0.656,0.0,0.476
284,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6672,0.0,0.6568,0.0,0.6552,0.0,0.6216,0.0,0.0,0.668,0.0,0.4888
285,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.66,0.0,0.6504,0.0,0.656,0.0,0.6256,0.0,0.0,0.668,0.0,0.4976
286,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.644,0.0,0.6336,0.0,0.644,0.0,0.6184,0.0,0.0,0.6568,0.0,0.4992
287,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6336,0.0,0.6296,0.0,0.6448,0.0,0.6224,0.0,0.0,0.6448,0.0,0.5168
288,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.632,0.0,0.6344,0.0,0.6504,0.0,0.6272,0.0,0.0,0.6344,0.0,0.532
289,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.0,0.6304,0.0,0.6448,0.0,0.6184,0.0,0.0,0.6192,0.0,0.5264
290,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6152,0.0,0.6224,0.0,0.6272,0.0,0.5984,0.0,0.0,0.6024,0.0,0.5152
291,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.0,0.6184,0.0,0.6032,0.0,0.5712,0.0,0.0,0.5904,0.0,0.5072
292,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6152,0.0,0.6176,0.0,0.5776,0.0,0.5432,0.0,0.0,0.5848,0.0,0.5048
293,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6136,0.0,0.6072,0.0,0.5408,0.0,0.508,0.0,0.0,0.5792,0.0,0.4976
294,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6112,0.0016,0.6008,0.0024,0.5152,0.0032,0.4808,0.0072,0.0008,0.58,0.0184,0.4928
295,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6176,0.136,0.6096,0.1208,0.5232,0.124,0.4736,0.1584,0.1328,0.592,0.1928,0.4944
296,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.636,0.2936,0.6232,0.26,0.536,0.2552,0.4784,0.3264,0.2968,0.6128,0.3664,0.5048
297,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6576,0.412,0.6344,0.3112,0.536,0.352,0.4808,0.4408,0.4184,0.632,0.4688,0.512
298,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6696,0.4912,0.64,0.3872,0.536,0.4024,0.484,0.5048,0.4984,0.6392,0.5608,0.5056
299,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6568,0.5344,0.624,0.4744,0.5248,0.4816,0.4768,0.5336,0.5408,0.6256,0.5944,0.472
300,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6232,0.544,0.58,0.4752,0.4968,0.4824,0.4576,0.5272,0.544,0.5952,0.588,0.4328
301,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5856,0.5088,0.532,0.4456,0.4768,0.472,0.4432,0.4784,0.512,0.5656,0.5384,0.4048
302,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5464,0.4312,0.488,0.404,0.4608,0.412,0.4352,0.3912,0.4384,0.5384,0.4536,0.3864
303,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5128,0.3192,0.4536,0.3056,0.452,0.304,0.4336,0.2872,0.3256,0.5168,0.3288,0.3888
304,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4816,0.1664,0.428,0.1608,0.4456,0.156,0.436,0.1384,0.1688,0.5024,0.1624,0.4112
305,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.4696,0.016,0.4264,0.016,0.4616,0.016,0.4544,0.0144,0.0208,0.5048,0.012,0.4304
306,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.488,0.0,0.4568,0.0,0.4992,0.0,0.492,0.0,0.0,0.5192,0.0,0.4456
307,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5184,0.0,0.4944,0.0,0.536,0.0,0.528,0.0,0.0,0.544,0.0,0.472
308,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5488,0.0,0.5256,0.0,0.5624,0.0,0.5528,0.0,0.0,0.5672,0.0,0.4944
309,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5696,0.0,0.5416,0.0,0.5784,0.0,0.5688,0.0,0.0,0.5864,0.0,0.5152
