,SKN load,ATG load,GLP load,MSR load,DMA load,MTQ load,LCA load,BRB load,SVG load,GRD load
6427,37.87,61.59,281.1,2.27,17.7,255.7,66.6,167.1,25.7,37.5
6428,36.64,58.11,268.7,2.16,17.0,243.0,63.8,158.8,24.3,35.6
6429,35.52,56.4,257.3,2.11,16.5,234.2,60.7,154.9,23.3,34.1
6430,33.35,54.39,245.4,2.0,15.9,224.1,58.0,147.5,22.1,32.4
6431,31.54,50.22,230.8,1.88,14.9,210.1,55.1,139.3,21.1,30.6
6432,29.39,47.98,215.9,1.77,13.7,197.1,51.2,129.6,19.7,28.9
6433,28.51,45.79,205.5,1.7,13.1,188.0,48.7,124.1,18.8,27.0
6434,27.53,43.42,202.8,1.63,12.7,183.3,47.7,119.7,18.1,26.9
6435,27.43,43.36,202.3,1.63,13.0,183.4,48.1,119.4,18.4,26.4
6436,27.66,44.46,206.0,1.67,12.9,185.0,48.5,122.6,18.6,26.6
6437,30.11,48.69,222.7,1.81,14.1,201.2,52.5,132.3,20.3,29.4
6438,31.25,49.74,230.5,1.9,14.6,209.2,54.0,136.8,21.1,30.2
6439,33.62,53.83,247.4,2.04,15.8,226.1,59.3,147.7,22.7,32.9
6440,36.62,58.35,266.8,2.23,17.4,245.6,64.6,159.9,24.9,36.1
6441,38.85,61.87,281.0,2.3,18.0,255.2,66.5,167.7,25.5,36.9
6442,39.26,62.79,285.8,2.36,17.9,259.4,68.3,170.2,25.8,37.6
6443,39.56,64.05,289.5,2.4,18.8,265.3,68.7,172.8,26.2,37.9
6444,39.92,63.9,285.3,2.33,18.2,262.5,67.9,173.0,25.9,37.9
6445,39.15,62.67,282.9,2.33,17.9,259.2,67.9,170.0,25.6,37.1
6446,38.37,61.25,281.2,2.3,17.4,252.6,66.6,168.7,24.9,36.9
6447,36.88,58.61,274.1,2.24,17.5,245.9,64.1,163.9,24.8,36.1
6448,35.52,56.66,261.1,2.13,16.8,236.8,61.7,156.6,23.9,34.0
6449,34.89,55.45,254.8,2.08,16.2,231.5,59.5,151.8,23.1,33.4
6450,38.29,61.7,282.0,2.31,18.2,255.9,66.7,168.8,25.4,36.8
6451,37.98,61.27,280.1,2.33,17.8,256.8,66.7,170.4,25.6,37.1
6452,37.69,60.31,270.5,2.25,17.6,249.1,63.9,162.2,25.0,36.2
6453,35.37,56.69,262.5,2.14,16.6,237.6,62.7,157.4,23.6,34.7
6454,34.45,55.52,254.7,2.09,16.2,231.1,60.5,151.2,23.1,34.0
6455,32.16,51.8,239.7,1.96,15.2,215.8,56.3,143.3,21.7,30.9
6456,30.25,47.74,219.6,1.79,14.0,200.5,52.1,131.5,20.2,29.0
6457,28.8,45.37,212.8,1.73,13.5,191.9,49.3,125.8,19.0,27.7
6458,27.84,44.28,206.5,1.67,13.0,185.0,48.4,121.2,18.7,27.0
6459,27.65,43.7,201.4,1.66,12.8,182.3,47.3,121.1,18.3,26.4
6460,27.9,43.82,200.0,1.66,12.8,184.3,48.5,121.7,18.6,26.4
6461,29.37,47.42,215.7,1.75,13.9,196.8,51.0,128.1,19.8,28.4
6462,30.94,48.4,225.0,1.85,14.3,203.9,53.4,133.2,20.5,29.9
6463,33.75,53.45,247.7,2.03,15.4,223.0,57.5,146.0,22.3,32.5
6464,36.13,56.81,259.2,2.13,16.6,238.3,62.4,156.0,23.7,34.7
6465,36.81,60.18,273.7,2.24,17.2,248.7,64.6,165.6,24.6,35.8
6466,38.12,61.46,274.8,2.29,17.6,253.3,65.1,169.3,25.5,36.6
6467,39.0,61.67,279.7,2.34,17.9,256.6,65.7,168.2,26.0,37.0
6468,38.39,60.88,277.8,2.28,17.7,252.4,64.9,166.7,25.4,37.0
6469,36.69,57.84,266.4,2.19,17.1,244.3,63.7,161.9,24.6,35.8
6470,35.83,56.4,256.2,2.11,16.4,236.1,60.8,156.9,23.6,34.4
6471,33.95,54.03,247.2,2.01,15.9,226.0,58.0,148.2,22.4,32.7
6472,32.23,51.78,238.1,1.98,15.4,217.6,55.9,141.9,21.6,31.3
6473,32.37,52.33,236.7,1.91,15.1,215.1,55.1,140.5,21.2,30.7
6474,35.16,55.28,251.6,2.1,16.2,231.9,59.4,154.3,23.5,33.5
6475,34.59,54.8,250.3,2.08,16.0,229.9,59.7,149.6,22.7,33.0
6476,33.08,53.24,239.2,1.99,15.4,219.1,56.6,145.6,21.8,31.8
6477,30.25,48.15,219.9,1.79,13.9,199.3,51.7,132.5,19.6,28.6
6478,29.89,46.76,217.0,1.78,13.9,196.6,51.8,128.8,19.4,28.9
6479,27.98,44.16,204.2,1.69,12.9,185.5,47.7,122.4,18.5,26.9
6480,26.47,42.12,191.8,1.55,12.0,173.9,45.2,113.8,17.5,24.9
6481,25.07,40.03,181.0,1.51,11.5,166.9,43.8,110.8,16.8,24.0
6482,24.05,39.36,176.7,1.46,11.4,162.5,42.8,106.9,16.4,23.4
6483,23.93,38.55,176.1,1.44,11.3,160.6,42.2,106.3,16.2,23.6
6484,24.52,38.7,180.0,1.45,11.4,162.6,42.1,106.3,16.1,23.8
6485,25.78,41.36,190.7,1.55,12.1,174.0,45.8,115.5,17.3,25.4
6486,27.99,44.2,205.4,1.68,12.9,185.1,47.5,122.0,18.7,26.8
6487,31.22,49.48,225.5,1.87,14.5,206.8,53.6,134.8,20.7,29.5
6488,33.03,53.58,244.8,2.01,15.6,223.4,57.8,145.5,22.6,32.2
6489,34.22,55.91,253.7,2.07,16.0,230.7,59.9,154.4,23.2,33.4
6490,35.09,57.0,262.5,2.15,16.3,235.9,60.6,156.4,23.3,33.8
6491,36.1,57.38,264.5,2.15,16.8,239.8,62.3,160.2,23.8,35.1
6492,35.72,57.85,263.1,2.15,16.6,240.9,63.2,160.9,24.0,34.5
6493,35.07,56.49,255.5,2.13,16.4,234.5,61.3,155.2,23.5,33.7
6494,34.58,55.41,253.8,2.05,15.9,230.5,59.9,152.3,23.1,33.7
6495,33.69,54.36,248.2,2.06,16.0,225.7,59.1,149.3,22.6,33.2
6496,33.11,51.89,244.7,1.96,15.5,219.4,56.9,144.2,22.0,31.8
6497,32.81,53.46,239.5,1.96,15.4,220.3,57.2,143.7,22.1,32.4
6498,35.96,56.49,264.8,2.13,16.7,238.8,62.5,155.6,23.6,34.2
6499,36.16,58.3,268.1,2.17,16.8,240.9,63.3,160.5,23.8,35.0
6500,34.46,55.6,257.4,2.11,16.2,231.2,60.6,151.2,23.2,33.1
6501,33.07,52.56,237.7,1.96,15.3,218.4,56.7,145.1,22.0,32.1
6502,31.73,51.62,231.3,1.89,14.7,212.9,56.0,138.6,21.4,30.8
6503,30.26,48.17,223.9,1.82,14.3,202.3,52.9,131.9,20.0,29.1
6504,29.0,46.34,212.1,1.71,13.4,192.8,50.0,126.1,19.0,28.0
6505,27.02,43.91,198.2,1.61,12.8,181.2,47.3,118.5,18.3,26.3
6506,25.99,41.22,190.5,1.56,12.4,174.0,45.9,113.8,17.4,25.3
6507,25.55,41.11,188.3,1.53,11.8,169.5,44.0,112.2,17.1,24.6
6508,25.25,41.14,188.8,1.55,11.9,170.8,44.2,112.0,16.9,24.8
6509,25.9,42.16,190.1,1.55,12.2,174.5,45.5,114.7,17.3,25.3
6510,25.8,41.73,192.0,1.56,12.3,174.6,46.1,116.8,17.6,25.1
6511,28.45,44.61,204.8,1.69,13.3,188.3,49.4,124.7,18.9,27.2
6512,30.75,49.08,221.1,1.81,14.4,203.8,52.7,133.6,20.1,29.7
6513,32.45,51.26,237.7,1.95,15.2,213.9,55.2,141.0,21.4,30.9
6514,32.08,51.05,237.2,1.96,15.0,215.2,55.2,142.6,21.3,31.3
6515,33.32,51.96,240.0,1.98,15.3,219.7,56.7,144.4,21.8,31.5
6516,32.78,52.8,240.8,2.01,15.6,220.5,57.8,147.4,22.0,32.3
6517,32.33,50.71,235.5,1.94,15.0,214.1,55.0,143.2,21.5,31.2
6518,30.31,49.86,224.7,1.82,14.5,204.9,53.1,134.9,20.7,30.1
6519,30.7,49.22,224.4,1.83,14.4,204.9,53.4,136.7,20.7,30.1
6520,30.91,49.01,225.7,1.84,14.0,203.2,53.0,134.2,20.1,29.1
6521,30.65,48.79,223.6,1.87,14.4,205.5,53.3,134.7,20.7,29.7
6522,34.42,55.7,249.6,2.05,16.0,229.2,60.0,152.3,22.7,33.2
6523,35.01,55.91,253.8,2.1,16.5,232.7,61.0,155.1,23.5,33.9
6524,34.45,53.7,247.3,2.02,15.9,226.7,58.2,149.3,22.9,32.5
6525,32.63,52.0,235.6,1.96,15.4,217.3,56.4,145.6,21.6,31.3
6526,31.74,50.83,235.7,1.89,15.0,212.7,55.1,142.2,21.2,30.9
6527,29.99,47.79,220.2,1.79,14.0,201.2,52.2,132.0,20.2,28.8
6528,28.25,45.91,206.0,1.69,13.1,188.6,49.1,124.3,18.8,27.1
6529,27.3,43.29,197.4,1.61,12.8,181.6,47.0,119.5,18.2,26.6
6530,26.76,42.55,194.8,1.58,12.2,176.2,46.2,117.0,17.4,25.2
6531,25.59,41.69,187.8,1.53,12.1,172.3,44.3,113.8,17.1,25.0
6532,25.61,40.71,186.6,1.57,12.0,172.2,44.7,113.1,17.2,25.2
6533,26.61,42.21,192.1,1.58,12.4,175.0,45.8,115.2,17.5,25.1
6534,25.74,42.08,190.8,1.53,12.1,172.8,45.2,115.1,17.3,25.1
6535,27.56,44.01,201.5,1.64,12.6,181.3,47.4,119.7,17.9,26.1
6536,28.31,45.9,206.0,1.71,13.1,189.2,49.5,126.5,18.9,27.1
6537,28.42,46.21,209.2,1.73,13.3,191.0,49.4,125.2,19.1,27.6
6538,29.66,47.1,216.6,1.78,13.6,195.6,50.8,130.3,19.5,28.2
6539,30.53,48.59,218.9,1.8,14.0,201.6,52.7,134.5,20.1,28.8
6540,30.72,48.01,222.8,1.83,14.0,202.1,52.1,135.0,20.5,29.1
6541,28.97,46.11,213.5,1.75,13.7,194.4,51.1,128.8,19.4,28.0
6542,27.88,44.92,208.7,1.7,13.1,187.4,48.2,124.7,18.7,27.0
6543,27.77,43.89,203.2,1.66,13.1,184.2,48.5,123.0,18.4,27.1
6544,27.71,43.41,199.1,1.62,12.9,182.0,47.6,120.4,18.2,26.5
6545,28.13,44.9,205.7,1.68,12.8,185.1,48.8,123.4,18.6,27.2
6546,32.26,50.97,239.6,1.92,15.2,215.2,56.3,143.6,21.5,31.3
6547,34.0,53.89,250.6,2.05,15.9,224.6,58.7,150.3,22.5,32.3
6548,33.73,53.33,246.8,1.99,15.8,224.1,59.0,146.6,22.6,32.9
6549,32.37,51.69,239.3,1.94,15.0,215.0,56.3,143.8,21.5,31.5
6550,30.96,50.79,229.3,1.86,14.6,208.7,54.6,137.2,21.2,30.4
6551,28.89,47.43,212.7,1.73,13.5,195.2,51.0,128.9,19.6,28.3
6552,27.29,43.83,200.6,1.65,12.9,182.4,47.3,120.3,18.4,26.6
6553,25.86,41.91,192.2,1.55,12.0,174.2,45.1,115.2,17.3,25.2
6554,25.59,41.18,185.8,1.53,11.8,169.4,44.5,111.7,16.8,24.7
6555,25.2,40.18,182.6,1.5,11.6,167.1,43.9,110.1,16.9,24.3
6556,25.19,40.56,186.9,1.54,11.9,170.4,44.8,112.2,17.0,24.8
6557,27.85,45.38,207.0,1.71,13.3,188.2,49.1,123.5,18.7,27.5
6558,30.62,49.09,219.1,1.79,13.9,201.5,52.7,131.1,20.0,29.0
6559,32.5,52.08,242.8,1.99,15.1,218.2,57.3,143.0,21.9,31.5
6560,35.53,57.5,260.4,2.16,16.6,238.1,61.3,157.6,23.9,34.6
6561,37.23,58.89,272.4,2.26,17.4,249.0,64.5,164.4,25.0,36.2
6562,38.68,61.03,277.5,2.3,17.9,255.1,67.0,170.3,25.5,36.7
6563,38.77,62.38,288.2,2.32,18.4,258.9,66.3,169.7,25.8,37.2
6564,38.0,62.31,283.9,2.29,17.7,256.0,65.6,169.6,25.2,37.0
6565,39.55,62.32,287.5,2.31,18.0,259.9,67.6,169.8,25.8,38.1
6566,38.1,61.06,286.4,2.3,17.9,256.8,67.0,171.8,26.0,37.5
6567,37.55,60.42,276.3,2.26,17.6,250.7,65.4,166.6,24.8,36.3
6568,35.74,56.98,258.0,2.12,16.5,238.1,61.1,155.6,24.1,34.3
6569,34.08,54.28,249.0,2.02,15.8,227.8,58.9,150.5,23.0,32.7
6570,37.54,60.19,274.7,2.25,17.9,251.5,64.7,164.8,25.3,36.7
6571,38.13,61.44,281.0,2.29,17.9,253.1,64.9,167.4,25.6,36.4
6572,36.21,57.35,263.6,2.16,17.0,242.4,63.6,159.0,24.6,34.8
6573,35.07,55.34,252.8,2.08,16.2,231.7,60.6,150.9,23.0,33.8
6574,33.12,52.75,237.6,1.99,15.4,218.1,57.4,144.4,21.9,31.3
6575,30.09,48.21,221.6,1.82,14.4,202.6,52.8,133.7,20.2,29.1
6576,28.26,44.82,204.1,1.68,13.3,188.2,48.4,125.0,18.9,27.5
6577,27.19,42.99,195.7,1.6,12.7,178.9,45.9,118.3,17.8,25.9
6578,25.99,41.73,191.1,1.54,12.2,173.5,45.5,114.1,17.5,25.0
6579,25.85,41.38,188.8,1.54,12.0,170.3,44.6,113.1,17.2,24.6
6580,25.94,41.46,189.1,1.54,11.9,172.3,45.1,113.5,17.3,25.4
6581,28.03,45.65,208.1,1.72,13.4,189.2,49.0,126.5,19.1,27.5
6582,30.59,49.43,221.7,1.81,14.2,203.6,53.5,133.7,20.1,29.5
6583,33.44,53.33,240.4,2.0,15.3,220.1,57.2,147.0,21.8,31.7
6584,36.2,57.81,264.9,2.17,16.7,239.2,62.6,159.0,24.1,34.9
6585,36.9,60.19,269.8,2.23,17.6,247.9,63.5,165.5,25.1,36.3
6586,38.44,60.54,277.7,2.31,17.6,253.7,65.6,168.6,25.4,36.2
6587,39.39,62.44,284.5,2.37,17.9,259.5,67.9,170.6,26.3,37.7
6588,39.11,62.17,287.0,2.34,18.4,262.1,68.0,175.0,26.5,38.3
6589,39.09,62.41,288.5,2.37,18.0,260.9,68.7,173.5,25.8,37.7
6590,38.55,61.65,285.9,2.29,18.1,258.4,66.2,168.9,25.6,37.4
6591,37.55,61.4,280.3,2.28,17.7,253.2,66.3,168.0,25.4,36.7
6592,37.14,58.65,265.5,2.2,17.0,244.0,63.0,159.5,24.6,35.0
6593,35.02,56.07,256.5,2.09,16.5,234.8,61.6,152.7,23.7,34.2
6594,38.22,62.05,283.7,2.31,18.2,257.6,66.9,171.6,25.5,37.8
6595,39.18,62.31,286.4,2.34,17.8,257.6,67.2,170.5,26.0,37.2
6596,37.66,60.23,272.5,2.21,17.6,248.8,65.2,166.5,24.8,35.9
6597,35.08,55.98,258.7,2.1,16.2,234.8,60.3,154.1,23.6,34.0
6598,33.97,54.4,248.8,2.02,15.8,223.7,59.0,145.8,22.2,32.7
6599,30.79,49.26,229.7,1.83,14.4,206.3,53.4,137.9,20.9,30.1
6600,28.4,45.7,208.5,1.75,13.4,192.1,50.6,126.6,19.0,28.2
6601,27.87,43.84,199.2,1.64,13.0,183.4,47.3,122.8,18.5,26.6
6602,26.52,42.86,197.0,1.62,12.3,178.1,46.3,118.0,18.0,25.5
6603,26.24,41.73,192.7,1.56,12.5,175.6,45.9,114.6,17.3,25.7
6604,26.3,43.27,197.4,1.59,12.4,177.7,46.7,117.4,17.6,25.9
6605,29.46,46.12,215.8,1.77,13.6,193.9,50.0,126.3,19.5,27.7
6606,31.06,49.21,225.0,1.86,14.3,205.4,53.6,135.9,20.3,29.5
6607,33.32,54.29,244.9,1.98,15.5,223.2,58.8,145.3,22.2,32.5
6608,36.64,58.82,267.1,2.23,17.0,245.3,63.2,159.7,24.6,35.1
6609,38.22,59.92,282.3,2.27,17.7,253.2,65.4,168.2,25.4,37.2
6610,38.7,61.57,287.4,2.34,18.1,259.0,67.8,172.5,26.0,37.8
6611,39.07,63.55,291.0,2.35,18.3,264.1,69.2,176.9,26.4,37.9
6612,39.55,63.17,284.8,2.33,18.3,262.7,67.9,175.4,26.0,37.6
6613,38.53,61.99,284.1,2.33,18.2,259.6,68.3,171.8,26.2,37.5
6614,38.4,62.35,284.9,2.3,18.0,256.3,65.7,168.3,25.8,37.6
6615,37.95,59.73,278.8,2.26,17.4,251.1,65.5,163.9,25.4,36.5
6616,36.19,58.9,266.3,2.19,17.2,242.0,62.2,157.5,24.4,35.3
6617,35.12,56.18,258.5,2.09,16.3,233.9,61.7,153.2,23.1,33.5
6618,38.04,62.62,280.6,2.33,18.1,257.2,66.2,168.0,25.8,37.2
6619,38.52,63.07,280.7,2.32,18.0,259.0,67.8,170.3,25.8,37.1
6620,37.76,60.34,274.0,2.29,17.7,251.8,65.8,165.9,25.0,37.0
6621,35.53,56.84,261.1,2.16,16.7,237.2,61.1,158.4,23.5,33.9
6622,34.66,54.95,251.8,2.07,15.9,228.1,59.0,149.5,23.0,32.7
6623,32.06,50.2,232.3,1.92,14.7,211.6,55.3,141.3,20.9,30.4
6624,29.91,47.88,214.3,1.76,13.9,196.6,51.6,129.1,19.9,28.3
6625,27.78,44.74,203.8,1.68,13.2,186.2,48.9,123.3,18.5,27.2
6626,27.26,43.37,195.6,1.6,12.7,179.5,47.0,120.1,18.2,26.2
6627,26.96,42.44,195.1,1.6,12.5,178.8,47.0,119.4,17.7,25.6
6628,27.06,43.77,202.0,1.63,12.6,181.9,47.6,120.6,18.1,26.6
6629,29.75,47.77,214.2,1.75,13.9,197.2,51.4,129.6,19.5,28.6
6630,31.33,49.74,233.6,1.91,14.8,209.3,55.2,138.6,20.9,30.5
6631,34.2,54.83,250.6,2.04,16.0,226.6,58.6,149.8,22.6,32.8
6632,37.01,58.67,266.4,2.21,17.0,243.3,62.7,160.0,24.1,35.2
6633,38.22,62.16,278.7,2.34,18.0,256.1,67.1,167.0,25.8,37.5
6634,39.66,63.75,291.7,2.33,18.1,261.9,68.7,171.6,26.0,37.8
6635,39.87,64.46,295.8,2.42,18.8,266.7,70.2,178.0,26.9,38.2
6636,40.74,65.43,297.7,2.4,18.8,269.3,69.3,176.3,26.7,39.5
6637,39.34,62.99,292.5,2.42,18.7,265.6,69.9,175.7,26.4,38.9
6638,38.08,61.54,279.1,2.31,17.6,254.1,65.1,166.9,25.0,37.1
6639,37.39,59.79,270.1,2.21,17.5,247.6,64.8,162.1,24.5,35.6
6640,35.63,58.73,262.3,2.19,17.0,241.1,61.8,159.4,24.4,35.2
6641,35.31,55.84,261.2,2.08,16.3,234.6,60.3,153.2,23.6,33.9
6642,38.61,62.03,288.2,2.33,18.2,259.4,67.3,168.9,26.0,37.8
6643,38.52,62.99,281.8,2.31,18.1,259.8,67.5,171.7,26.1,37.3
6644,37.76,59.72,276.3,2.28,17.5,250.0,64.7,164.1,25.2,35.8
6645,34.64,57.01,255.7,2.1,16.5,234.3,61.0,154.0,23.5,34.0
6646,33.59,53.9,248.6,2.04,15.8,224.3,57.6,147.3,22.7,32.9
6647,30.88,49.14,225.0,1.84,14.4,206.0,53.0,137.0,20.8,29.6
6648,28.01,45.35,210.0,1.71,13.3,189.3,48.7,124.3,18.7,27.7
6649,26.62,42.72,194.7,1.6,12.5,179.2,46.1,119.3,18.2,26.3
6650,26.28,42.19,193.2,1.56,12.1,174.1,45.5,114.5,17.3,25.5
6651,25.27,41.11,188.7,1.55,11.8,170.5,43.9,113.0,17.3,24.7
6652,25.66,41.73,189.8,1.57,12.2,173.3,45.6,112.9,17.3,25.3
6653,28.28,45.16,208.5,1.68,13.4,189.4,49.2,126.5,19.0,27.8
6654,30.75,48.56,221.0,1.81,14.2,202.8,53.3,133.5,20.0,29.7
6655,31.98,51.16,235.7,1.93,14.9,216.0,55.5,142.3,21.5,31.6
6656,35.18,55.88,254.1,2.06,16.4,231.8,60.3,152.2,23.0,33.6
6657,36.65,58.39,272.7,2.24,17.0,244.9,63.1,159.6,24.8,35.5
6658,37.93,60.82,274.2,2.28,17.3,250.1,64.8,164.0,25.0,36.5
6659,38.38,61.84,278.2,2.3,17.8,254.4,65.4,169.4,25.6,36.8
6660,38.29,60.89,283.5,2.28,18.0,254.6,66.6,165.5,25.3,36.7
6661,37.59,59.85,269.1,2.21,17.2,248.4,64.6,164.4,25.0,35.9
6662,36.88,59.52,268.0,2.24,17.3,245.6,63.8,160.6,24.3,36.1
6663,35.81,58.47,267.8,2.17,16.9,240.6,61.9,156.5,23.9,34.8
6664,35.21,55.28,255.9,2.09,16.3,231.7,59.4,151.9,23.1,33.6
6665,33.9,55.24,247.6,2.05,16.0,227.1,58.6,151.9,23.0,33.2
6666,38.0,60.39,276.6,2.25,17.6,249.7,64.7,166.2,25.2,35.9
6667,37.15,60.18,272.1,2.25,17.3,247.9,64.8,161.8,25.1,36.1
6668,35.88,57.6,259.0,2.11,16.5,237.2,61.8,156.0,23.7,34.5
6669,34.14,54.58,245.5,2.03,16.0,225.5,59.0,150.5,22.6,32.9
6670,33.14,52.33,237.6,1.98,15.4,219.2,57.6,146.5,21.9,32.0
6671,31.2,50.25,226.3,1.85,14.4,207.2,53.1,134.9,20.4,30.4
6672,28.98,46.25,212.5,1.74,13.5,194.8,51.0,129.1,19.5,28.4
6673,27.36,44.57,205.5,1.66,13.0,185.0,47.7,121.9,18.5,27.0
6674,27.01,42.63,197.2,1.6,12.6,178.8,46.8,116.5,17.8,25.6
6675,26.13,41.95,193.4,1.58,12.4,175.0,45.7,113.8,17.2,25.4
6676,25.85,41.55,188.0,1.56,12.2,173.5,44.7,114.1,17.4,24.9
6677,26.48,41.88,195.9,1.59,12.2,176.5,46.1,117.4,17.7,25.4
6678,26.92,42.69,200.9,1.61,12.5,180.3,46.6,118.9,18.1,26.5
6679,28.84,46.39,211.9,1.75,13.7,193.6,50.3,128.6,19.2,27.9
6680,30.88,50.0,228.0,1.88,14.6,207.1,53.6,134.6,21.0,30.3
6681,32.67,51.32,234.1,1.93,15.2,214.7,56.5,141.1,21.8,31.5
6682,32.46,51.83,235.6,1.93,14.9,215.6,56.0,143.8,21.8,31.7
6683,32.78,52.13,243.7,1.95,15.2,219.8,56.9,143.6,22.1,31.6
6684,33.25,52.7,237.4,1.95,15.4,219.1,57.8,144.2,22.2,31.9
6685,32.06,51.77,233.2,1.94,15.0,213.4,55.1,140.5,21.3,30.6
6686,30.62,49.78,225.7,1.88,14.6,206.9,54.3,137.7,21.0,29.9
6687,31.06,49.86,224.3,1.83,14.5,204.9,53.7,135.0,20.4,29.6
6688,30.39,47.66,219.5,1.81,14.0,201.6,52.8,131.7,20.2,29.2
6689,30.38,48.76,225.7,1.82,14.4,203.3,52.6,133.6,20.5,29.7
6690,33.98,55.22,250.6,2.05,16.1,229.8,59.4,152.5,22.8,33.2
6691,34.71,56.4,256.3,2.12,16.5,233.5,60.9,152.9,23.6,34.0
6692,33.74,54.39,246.6,2.06,15.9,227.2,58.3,151.6,22.8,32.5
6693,32.33,51.73,241.8,1.96,15.1,217.6,56.8,141.5,22.0,31.6
6694,32.52,51.22,233.7,1.91,15.0,215.1,55.1,140.0,21.4,31.6
6695,30.68,49.21,226.7,1.82,14.1,204.5,52.7,134.0,20.4,29.7
6696,28.36,46.19,211.3,1.73,13.4,191.7,50.0,125.3,19.5,27.6
6697,27.7,43.38,197.6,1.64,12.9,182.1,47.5,118.9,18.3,26.7
6698,26.4,41.86,193.5,1.61,12.3,175.9,45.4,117.5,17.5,25.2
6699,25.66,41.7,188.2,1.55,12.0,173.1,45.5,112.8,17.4,25.4
6700,26.16,41.02,191.3,1.55,12.2,172.7,44.7,114.0,17.3,24.8
6701,25.63,41.03,190.7,1.56,12.2,172.9,45.6,114.1,17.4,24.8
6702,25.83,40.78,188.2,1.56,12.1,171.9,45.2,114.0,17.2,24.6
6703,27.73,44.32,202.4,1.66,12.9,182.3,47.3,118.9,18.0,26.6
6704,28.96,45.78,208.8,1.72,13.5,192.0,50.0,126.5,19.0,28.1
6705,29.44,47.87,219.5,1.76,13.6,197.0,50.9,129.9,19.8,28.4
6706,30.17,48.91,222.8,1.83,13.9,201.9,51.8,132.7,20.4,29.0
6707,31.3,50.24,229.1,1.86,14.3,207.3,53.7,136.1,20.7,29.8
6708,31.34,49.05,228.9,1.85,14.6,207.3,53.8,137.8,20.5,30.0
6709,29.43,47.74,217.0,1.81,13.9,197.7,52.0,130.9,20.1,28.4
6710,28.86,45.48,210.4,1.72,13.4,190.0,49.2,123.6,18.7,27.8
6711,28.14,44.52,204.8,1.67,12.9,185.6,47.8,123.0,18.7,26.7
6712,27.26,43.79,204.8,1.66,12.8,183.7,48.0,120.3,18.5,26.8
6713,28.5,46.57,209.1,1.73,13.5,191.7,49.8,126.7,18.9,27.7
6714,32.51,52.28,237.1,1.99,15.4,218.5,57.4,145.1,22.2,31.3
6715,33.18,52.5,240.5,1.98,15.6,221.9,57.8,148.0,22.0,31.8
6716,33.0,53.28,240.4,1.98,15.6,221.1,57.5,145.5,22.3,31.8
6717,31.79,50.7,232.2,1.91,14.6,211.3,55.1,140.8,21.3,30.3
6718,30.78,48.33,224.9,1.83,14.1,203.6,52.8,134.8,20.5,29.8
6719,28.11,45.91,208.5,1.73,13.2,190.1,48.7,126.5,19.0,27.2
6720,26.32,42.05,195.3,1.58,12.6,177.6,45.5,116.5,17.8,25.4
6721,25.8,40.87,186.0,1.53,12.0,170.2,43.8,111.9,17.1,24.6
6722,24.78,40.62,183.5,1.52,11.7,167.0,42.9,110.3,16.6,24.4
6723,24.51,39.95,183.1,1.48,11.5,165.9,42.5,109.1,16.8,23.9
6724,26.0,40.59,191.1,1.54,11.9,171.3,44.4,113.4,17.1,24.5
6725,28.46,45.36,210.0,1.7,13.4,190.2,48.8,126.4,19.1,27.8
6726,31.01,49.39,227.2,1.82,14.4,204.1,53.5,135.1,20.7,29.7
6727,32.26,51.49,240.0,1.94,15.3,217.3,56.6,142.4,21.9,31.7
6728,34.52,55.67,251.9,2.1,16.0,230.8,60.9,153.4,22.9,33.3
6729,36.71,57.76,268.5,2.16,16.7,242.2,63.6,157.5,24.5,34.6
6730,36.9,58.8,276.9,2.24,17.5,248.6,65.2,163.4,25.1,36.4
6731,37.31,61.33,276.1,2.25,17.6,251.9,64.8,166.1,25.3,36.3
6732,37.78,61.11,284.1,2.27,18.0,255.4,66.0,169.5,25.2,37.6
6733,38.07,61.52,282.0,2.29,18.1,255.0,65.7,167.1,25.3,36.8
6734,37.38,58.64,274.3,2.22,17.2,247.8,64.6,161.3,24.9,35.6
6735,35.9,56.77,264.6,2.17,16.8,239.1,61.6,160.0,24.2,34.8
6736,34.08,54.47,248.8,2.05,15.8,225.4,58.7,148.6,22.7,32.8
6737,33.98,53.42,245.5,2.0,15.7,224.6,59.0,147.7,22.5,32.9
6738,38.0,59.55,274.4,2.22,17.3,249.8,65.8,167.1,24.9,36.6
6739,37.82,60.38,273.0,2.28,17.7,249.6,63.9,164.5,25.0,36.4
6740,35.8,57.79,259.4,2.13,16.7,239.0,62.9,156.7,23.7,34.2
6741,33.54,53.73,244.9,2.01,15.5,224.1,58.1,146.3,22.4,32.6
6742,32.31,51.33,236.3,1.92,15.0,215.4,55.3,141.1,21.5,31.6
6743,30.63,49.08,221.8,1.8,14.3,202.8,52.6,134.9,20.2,29.7
6744,28.27,45.11,209.7,1.68,13.0,188.9,48.6,125.3,18.8,27.2
6745,26.8,42.6,199.7,1.61,12.5,179.2,47.2,119.8,17.8,26.4
6746,26.01,41.53,190.1,1.56,12.4,174.7,44.8,117.0,17.3,25.7
6747,25.8,40.96,188.5,1.56,12.2,172.5,44.4,115.4,17.3,24.9
6748,26.41,41.38,191.6,1.57,12.2,175.0,44.8,116.7,17.2,25.7
6749,28.84,46.05,211.1,1.72,13.3,190.6,49.8,125.0,18.9,27.5
6750,31.2,48.95,227.7,1.87,14.4,205.2,53.4,136.2,20.5,30.1
